"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","MOUSE","SX","V","T","P","WGT","LTH","FL","CL","FA","CN","FAEC","PH"
"3976",10,9,0,6,1,1,69,2,3,57,NA,1,10,0,2,2,3,1,158,84,0,1,1,1,0,0
"3977",10,9,0,6,1,1,69,2,3,57,NA,1,8,0,1,0,0,0,140,78,0,1,1,1,0,0
"3978",10,9,0,6,1,1,69,2,3,57,NA,1,6,0,2,2,3,1,154,83,0,1,1,1,0,0
"3979",10,9,0,6,1,1,69,2,3,57,NA,1,5,0,2,4,2,1,125,76,0,1,1,1,0,0
"3980",10,9,0,6,1,1,69,2,3,57,NA,1,4,0,2,2,3,2,312,95,0,1,1,1,0,0
"3981",10,9,0,6,1,1,69,2,3,57,NA,1,3,0,2,2,2,1,150,76,0,1,1,1,0,0
"3982",10,9,0,6,1,1,69,2,3,57,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3983",10,9,0,7,2,1,69,1,1,41,NA,6,4,0,1,0,0,0,166,80,0,1,1,1,0,0
"3984",10,9,0,7,2,1,69,2,3,57,NA,1,3,0,2,0,0,0,0,0,0,2,1,2,0,0
"3985",10,9,0,7,2,1,69,2,3,57,NA,1,5,0,2,0,0,0,0,0,0,2,1,2,0,0
"3986",10,9,0,7,2,1,69,2,3,57,NA,1,7,0,2,1,1,1,90,68,0,1,1,1,0,0
"3987",10,9,0,7,2,1,69,2,3,57,NA,1,10,0,1,0,0,0,0,0,0,2,1,2,0,0
"3988",10,9,0,7,2,1,69,2,3,57,NA,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1
"3989",10,9,0,7,2,1,69,2,3,57,NA,1,13,0,2,2,2,1,158,81,0,1,1,1,0,0
"3990",10,9,0,7,2,1,69,2,3,57,NA,1,14,0,2,2,1,1,153,87,0,1,1,1,0,0
"3991",10,9,0,7,2,1,69,2,3,57,NA,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"3992",10,9,0,7,2,1,69,2,3,57,NA,1,18,0,2,2,3,1,160,83,0,1,1,1,0,0
"3993",10,9,0,7,2,1,69,2,3,57,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
"3994",10,9,0,7,2,1,69,2,3,57,NA,2,6,0,2,2,3,2,194,87,0,1,1,1,0,0
"3995",10,9,0,7,2,1,69,2,3,57,NA,2,8,0,1,0,0,0,119,75,0,1,1,1,0,0
"3996",10,9,0,7,2,1,69,2,3,57,NA,2,9,0,2,1,1,1,45,53,0,1,1,1,0,0
"3997",10,9,0,7,2,1,69,2,3,57,NA,2,11,0,1,0,0,0,125,78,0,1,1,1,0,0
"3998",10,9,0,7,2,1,69,2,3,57,NA,2,13,0,1,0,0,0,91,69,0,1,1,1,0,0
"3999",10,9,0,7,2,1,69,2,3,57,NA,2,18,0,1,0,0,0,133,76,0,1,1,1,0,0
"4000",10,9,0,7,2,1,69,2,2,80,NA,2,14,0,1,0,0,0,117,75,0,1,1,1,0,0
"4001",10,9,0,7,2,1,69,2,2,80,NA,2,18,0,2,1,1,1,91,66,0,1,1,1,0,0
"4002",10,9,0,7,2,1,69,2,4,80,NA,1,1,0,1,0,0,0,126,78,0,1,1,1,0,0
"4003",10,9,0,7,2,1,69,2,4,80,NA,1,2,0,1,0,0,0,0,0,0,2,1,2,0,0
"4004",10,9,0,7,2,1,69,2,4,80,NA,2,2,0,2,1,1,1,105,70,0,1,1,1,0,0
"4005",10,9,0,7,2,1,69,2,4,80,NA,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1
"4006",10,9,0,7,2,1,69,2,4,80,NA,2,11,0,0,0,0,0,0,0,0,0,0,0,0,1
"4007",10,9,0,7,2,1,69,2,4,80,NA,2,14,0,2,1,1,1,91,69,0,1,1,1,0,0
"4008",10,9,0,7,2,1,69,2,4,80,NA,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1
"4009",10,212,0,11,1,1,69,2,2,80,NA,2,19,0,1,0,0,0,118,78,0,1,1,1,0,0
"4010",10,212,0,11,1,1,69,2,2,80,NA,1,16,0,1,0,0,0,137,78,0,1,1,1,0,0
"4011",10,212,0,11,1,1,69,2,2,80,NA,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
"4012",10,212,0,11,1,1,69,2,2,80,NA,1,8,0,2,2,2,1,152,82,0,1,1,1,0,0
"4013",10,212,0,11,1,1,69,2,2,80,NA,1,7,0,2,2,2,2,160,78,0,1,1,1,0,0
"4014",10,212,0,11,1,1,69,2,2,80,NA,2,6,0,1,0,0,0,109,73,0,1,1,1,0,0
"4015",10,212,0,11,1,1,69,2,2,80,NA,2,5,0,2,2,2,1,161,85,0,1,1,1,0,0
"4016",10,212,0,11,1,1,69,2,2,80,NA,2,1,0,1,0,0,0,113,75,0,1,1,1,0,0
"4017",10,212,0,11,1,1,69,2,4,80,NA,2,19,0,1,0,0,0,158,85,0,1,1,1,0,0
"4018",10,212,0,11,1,1,69,2,4,80,NA,2,18,0,2,3,2,1,230,97,0,1,1,1,0,0
"4019",10,212,0,11,1,1,69,2,4,80,NA,2,15,0,1,0,0,0,104,70,0,1,1,1,0,0
"4020",10,212,0,11,1,1,69,2,4,80,NA,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1
"4021",10,212,0,11,1,1,69,2,4,80,NA,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1
"4022",10,212,0,11,1,1,69,2,4,80,NA,2,9,0,1,0,0,0,102,73,0,1,1,1,0,0
"4023",10,212,0,11,1,1,69,2,4,80,NA,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1
"4024",10,212,0,11,1,1,69,2,4,80,NA,1,5,0,1,0,0,0,125,75,0,1,1,1,0,0
"4025",10,212,0,11,1,1,69,2,4,80,NA,1,3,0,1,0,0,0,90,70,0,1,1,1,0,0
"4026",10,212,0,11,1,1,69,2,4,80,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"4027",10,212,0,11,1,1,69,1,1,41,NA,3,2,0,2,2,1,1,95,68,0,1,1,1,0,0
"4028",10,212,0,11,1,1,69,1,1,41,NA,7,2,0,1,0,0,0,139,81,0,1,1,1,0,0
"4029",10,212,0,11,1,1,69,1,1,41,NA,7,3,0,2,1,1,1,94,68,0,1,1,1,0,0
"4030",10,212,0,11,1,1,69,1,1,41,NA,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"4031",10,212,0,11,1,1,69,1,1,41,NA,4,1,0,1,0,0,0,112,75,0,1,1,1,0,0
"4032",10,212,0,12,2,1,69,2,2,80,NA,1,1,0,2,2,1,1,90,67,0,1,1,1,0,0
"4033",10,212,0,12,2,1,69,2,2,80,NA,1,6,0,2,0,0,0,0,0,0,2,1,2,0,0
"4034",10,212,0,12,2,1,69,2,2,80,NA,2,8,0,2,0,0,0,0,0,0,2,1,2,0,0
"4035",10,212,0,12,2,1,69,2,2,80,NA,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1
"4036",10,212,0,12,2,1,69,2,2,80,NA,2,9,0,1,0,0,0,0,0,0,2,1,2,0,0
"4037",10,212,0,12,2,1,69,2,2,80,NA,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1
"4038",10,212,0,12,2,1,69,1,1,41,NA,3,2,0,2,2,1,1,85,65,0,1,1,1,0,0
"4039",10,212,0,12,2,1,69,1,1,41,NA,5,2,0,2,1,1,1,112,70,0,1,1,1,0,0
"4040",10,212,0,12,2,1,69,1,1,41,NA,7,5,0,2,2,2,1,140,80,0,1,1,1,0,0
"4041",10,212,0,12,2,1,69,1,1,41,NA,3,6,0,1,0,0,0,138,80,0,1,1,1,0,0
"4042",10,212,0,12,2,1,69,2,3,57,NA,1,20,0,1,0,0,0,119,74,0,1,1,1,0,0
"4043",10,212,0,12,2,1,69,2,3,57,NA,1,12,0,2,0,0,0,0,0,0,2,1,2,0,0
"4044",10,212,0,12,2,1,69,2,3,57,NA,1,8,0,2,2,2,1,120,78,0,1,1,1,0,0
"4045",10,212,0,12,2,1,69,2,3,57,NA,2,18,0,1,0,0,0,106,74,0,1,1,1,0,0
"4046",10,212,0,12,2,1,69,2,3,57,NA,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"4047",10,212,0,12,2,1,69,2,2,80,NA,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1
"4048",10,212,0,12,2,1,69,2,2,80,NA,1,13,0,1,0,0,0,113,77,0,1,1,1,0,0
"4049",10,212,0,12,2,1,69,2,2,80,NA,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1
"4050",10,212,0,12,2,1,69,2,2,80,NA,1,15,0,1,0,0,0,117,78,1,1,1,1,0,0
"4051",10,212,0,12,2,1,69,2,2,80,NA,1,18,0,1,0,0,0,0,0,0,2,1,2,0,0
"4052",10,212,0,12,2,1,69,2,4,80,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"4053",10,212,0,12,2,1,69,2,4,80,NA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"4054",10,212,0,12,2,1,69,2,4,80,NA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
"4055",10,212,0,12,2,1,69,2,4,80,NA,1,4,0,2,3,1,1,92,71,0,1,1,1,0,0
"4056",10,212,0,12,2,1,69,2,4,80,NA,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"4057",10,212,0,12,2,1,69,2,4,80,NA,1,6,0,1,0,0,0,0,0,0,2,1,2,0,0
"4058",10,212,0,12,2,1,69,2,4,80,NA,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1
"4059",10,212,0,12,2,1,69,2,4,80,NA,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1
"4060",10,212,0,12,2,1,69,2,4,80,NA,1,10,0,2,1,1,1,90,71,0,1,1,1,0,0
"4061",10,212,0,12,2,1,69,2,4,80,NA,2,10,0,0,0,0,0,0,0,0,0,0,0,0,1
"4062",10,212,0,12,2,1,69,2,4,80,NA,1,12,0,1,0,0,0,79,67,0,1,1,1,0,0
"4063",10,212,0,12,2,1,69,2,4,80,NA,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1
"4064",10,212,0,12,2,1,69,2,4,80,NA,2,13,0,2,2,2,2,203,92,0,1,1,1,0,0
"4065",10,212,0,12,2,1,69,2,4,80,NA,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1
"4066",10,212,0,12,2,1,69,2,4,80,NA,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1
"4067",10,212,0,12,2,1,69,2,4,80,NA,2,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"4068",10,212,0,12,2,1,69,2,4,80,NA,2,16,0,2,0,0,0,0,0,0,2,1,2,0,0
"4069",10,212,0,12,2,1,69,2,4,80,NA,1,17,0,2,1,1,1,93,68,0,1,1,1,0,0
"4070",10,212,0,12,2,1,69,2,4,80,NA,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1
"4071",10,212,0,12,2,1,69,2,4,80,NA,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1
"4072",10,511,0,11,1,2,69,2,3,57,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"4073",10,511,0,11,1,2,69,2,3,57,NA,2,6,0,2,3,1,1,108,72,0,1,1,1,0,0
"4074",10,511,0,11,1,2,69,2,3,57,NA,2,15,0,2,2,2,1,115,74,0,1,1,1,0,0
"4075",10,511,0,11,1,2,69,2,4,80,NA,1,20,0,1,0,0,0,132,78,0,1,1,1,0,0
"4076",10,511,0,11,1,2,69,2,4,80,NA,2,20,0,1,0,0,0,120,78,0,1,1,1,0,0
"4077",10,511,0,11,1,2,69,2,4,80,NA,2,17,0,2,2,2,2,160,80,0,1,1,1,0,0
"4078",10,511,0,11,1,2,69,2,4,80,NA,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1
"4079",10,511,0,11,1,2,69,2,4,80,NA,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1
"4080",10,511,0,11,1,2,69,2,4,80,NA,1,14,0,2,3,2,1,98,70,0,1,1,1,0,0
"4081",10,511,0,11,1,2,69,2,4,80,NA,1,13,0,2,2,1,1,95,71,0,1,1,1,0,0
"4082",10,511,0,11,1,2,69,2,4,80,NA,1,10,0,1,0,0,0,127,76,0,1,1,1,0,0
"4083",10,511,0,11,1,2,69,2,4,80,NA,2,8,0,1,0,0,0,124,74,0,1,1,1,0,0
"4084",10,511,0,11,1,2,69,2,4,80,NA,2,5,0,2,2,2,1,122,75,0,1,1,1,0,0
"4085",10,511,0,11,1,2,69,2,4,80,NA,2,4,0,1,0,0,0,129,78,0,1,1,1,0,0
"4086",10,511,0,11,1,2,69,2,4,80,NA,1,3,0,2,2,1,1,99,70,1,1,1,1,0,0
"4087",10,511,0,11,1,2,69,2,4,80,NA,1,1,0,1,0,0,0,144,80,0,1,1,1,0,0
"4088",10,511,0,11,1,2,69,2,4,80,NA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"4089",10,511,0,11,1,2,69,2,2,80,NA,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1
"4090",10,511,0,11,1,2,69,2,2,80,NA,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1
"4091",10,511,0,11,1,2,69,2,2,80,NA,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1
"4092",10,511,0,11,1,2,69,2,2,80,NA,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"4093",10,511,0,11,1,2,69,2,2,80,NA,1,3,0,1,0,0,0,114,75,0,1,1,1,0,0
"4094",10,511,0,11,1,2,69,2,3,57,NA,1,1,0,1,0,0,0,176,84,0,1,1,1,0,0
"4095",10,511,0,11,1,2,69,2,3,57,NA,1,2,0,1,0,0,0,136,78,0,1,1,1,0,0
"4096",10,511,0,11,1,2,69,2,3,57,NA,1,3,0,1,0,0,0,130,75,0,1,1,1,0,0
"4097",10,511,0,11,1,2,69,2,3,57,NA,1,5,0,2,4,2,1,103,72,0,1,1,1,0,0
"4098",10,511,0,11,1,2,69,2,3,57,NA,1,7,0,1,0,0,0,135,75,0,1,1,1,0,0
"4099",10,511,0,11,1,2,69,2,3,57,NA,1,15,0,1,0,0,0,120,76,0,1,1,1,0,0
"4100",10,511,0,11,1,2,69,2,3,57,NA,1,16,0,1,0,0,0,104,72,0,1,1,1,0,0
"4101",10,511,0,11,1,2,69,2,3,57,NA,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1
"4102",10,511,0,11,1,2,69,2,3,57,NA,1,18,0,2,2,1,1,116,73,0,1,1,1,0,0
"4103",10,511,0,11,1,2,69,2,3,57,NA,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1
"4104",10,511,0,11,1,2,69,1,1,41,NA,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1
"4105",10,511,0,11,1,2,69,1,1,41,NA,3,6,0,2,2,1,1,104,71,0,1,1,1,0,0
"4106",10,511,0,11,1,2,69,1,1,41,NA,1,2,0,1,0,0,0,119,76,0,1,1,1,0,0
"4107",10,511,0,11,1,2,69,1,1,41,NA,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
"4108",10,511,0,11,1,2,69,1,1,41,NA,1,1,0,1,0,0,0,100,68,0,1,1,1,0,0
"4109",10,511,0,12,2,2,69,2,3,57,NA,1,16,0,2,2,2,1,96,69,0,1,1,1,0,0
"4110",10,511,0,12,2,2,69,2,3,57,NA,1,15,0,2,2,2,1,105,73,0,1,1,1,0,0
"4111",10,511,0,12,2,2,69,2,3,57,NA,1,7,0,1,0,0,0,110,75,0,1,1,1,0,0
"4112",10,511,0,12,2,2,69,2,3,57,NA,1,6,0,1,0,0,0,0,0,0,2,1,2,0,0
"4113",10,511,0,12,2,2,69,2,3,57,NA,1,4,0,1,0,0,0,0,0,0,2,1,2,0,0
"4114",10,511,0,12,2,2,69,2,3,57,NA,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
"4115",10,511,0,12,2,2,69,2,3,57,NA,1,2,0,2,2,2,1,106,70,0,1,1,1,0,0
"4116",10,511,0,12,2,2,69,2,3,57,NA,1,1,0,2,2,3,1,164,85,0,3,1,0,0,0
"4117",10,511,0,12,2,2,69,2,3,57,NA,2,19,0,2,2,2,2,225,85,0,3,1,0,0,0
"4118",10,511,0,12,2,2,69,2,3,57,NA,2,17,0,1,0,0,0,108,75,0,1,1,1,0,0
"4119",10,511,0,12,2,2,69,2,3,57,NA,2,16,0,1,0,0,0,126,78,0,3,1,0,0,0
"4120",10,511,0,12,2,2,69,2,3,57,NA,2,15,0,2,0,0,0,0,0,0,2,1,2,0,0
"4121",10,511,0,12,2,2,69,2,3,57,NA,2,6,0,1,0,0,0,136,80,0,1,1,1,0,0
"4122",10,511,0,12,2,2,69,2,3,57,NA,2,2,0,1,0,0,0,147,81,0,1,1,1,0,0
"4123",10,511,0,12,2,2,69,2,4,80,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"4124",10,511,0,12,2,2,69,2,4,80,NA,2,3,0,1,0,0,0,0,0,0,2,1,2,0,0
"4125",10,511,0,12,2,2,69,2,4,80,NA,2,4,0,1,0,0,0,0,0,0,2,1,2,0,0
"4126",10,511,0,12,2,2,69,2,4,80,NA,2,8,0,1,0,0,0,105,74,0,1,1,1,0,0
"4127",10,511,0,12,2,2,69,2,4,80,NA,1,9,0,2,0,0,0,0,0,0,2,1,2,0,0
"4128",10,511,0,12,2,2,69,2,4,80,NA,2,14,0,2,0,0,0,0,0,0,2,1,2,0,0
"4129",10,511,0,12,2,2,69,2,4,80,NA,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"4130",10,511,0,12,2,2,69,2,4,80,NA,2,16,0,0,0,0,0,0,0,0,0,0,0,0,1
"4131",10,511,0,12,2,2,69,2,4,80,NA,2,19,0,0,0,0,0,0,0,0,0,0,0,0,1
"4132",10,511,0,12,2,2,69,2,4,80,NA,1,20,0,1,0,0,0,147,75,1,1,1,1,0,0
"4133",10,511,0,12,2,2,69,2,2,80,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"4134",10,511,0,12,2,2,69,2,2,80,NA,1,12,0,1,0,0,0,147,75,0,1,1,1,0,0
"4135",10,511,0,12,2,2,69,2,2,80,NA,1,14,0,2,2,1,1,117,71,0,1,1,1,0,0
"4136",10,511,0,12,2,2,69,2,2,80,NA,1,20,0,1,0,0,0,106,77,0,1,1,1,0,0
"4137",10,511,0,12,2,2,69,1,1,41,NA,3,6,0,2,1,1,1,93,68,0,1,1,1,0,0
"4138",10,511,0,12,2,2,69,1,1,41,NA,5,2,0,1,0,0,0,116,74,0,1,1,1,0,0
"4139",10,511,0,12,2,2,69,1,1,41,NA,5,3,0,1,0,0,0,109,74,0,1,1,1,0,0
"4140",10,511,0,12,2,2,69,1,1,41,NA,1,2,0,1,0,0,0,92,73,0,1,1,1,0,0
"4141",10,511,0,12,2,2,69,1,1,41,NA,4,2,0,1,0,0,0,0,0,0,2,1,2,0,0
"4142",10,511,0,12,2,2,69,1,1,41,NA,3,2,0,1,0,0,0,101,71,0,1,1,1,0,0
"4143",10,524,0,13,1,2,69,2,4,80,NA,1,2,0,1,0,0,0,130,79,0,1,1,1,0,0
"4144",10,524,0,13,1,2,69,2,4,80,NA,2,2,0,2,2,2,1,127,80,0,1,1,1,0,0
"4145",10,524,0,13,1,2,69,2,4,80,NA,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"4146",10,524,0,13,1,2,69,2,4,80,NA,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
"4147",10,524,0,13,1,2,69,2,4,80,NA,1,6,0,2,2,2,1,207,91,0,1,1,1,0,0
"4148",10,524,0,13,1,2,69,2,4,80,NA,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1
"4149",10,524,0,13,1,2,69,2,4,80,NA,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1
"4150",10,524,0,13,1,2,69,2,4,80,NA,1,9,0,1,0,0,0,108,75,0,1,1,1,0,0
"4151",10,524,0,13,1,2,69,2,4,80,NA,2,9,0,1,0,0,0,130,76,0,1,1,1,0,0
"4152",10,524,0,13,1,2,69,2,4,80,NA,1,10,0,1,0,0,0,146,81,0,1,1,1,0,0
"4153",10,524,0,13,1,2,69,2,4,80,NA,2,10,0,1,0,0,0,93,71,0,1,1,1,0,0
"4154",10,524,0,13,1,2,69,2,4,80,NA,2,11,0,2,2,1,1,114,76,0,1,1,1,0,0
"4155",10,524,0,13,1,2,69,2,4,80,NA,1,12,0,2,2,2,1,125,79,0,1,1,1,0,0
"4156",10,524,0,13,1,2,69,2,4,80,NA,1,13,0,1,0,0,0,97,72,0,1,1,1,0,0
"4157",10,524,0,13,1,2,69,2,2,23,NA,1,18,0,1,0,0,0,94,72,0,1,1,1,0,0
"4158",10,524,0,13,1,2,69,2,2,23,NA,2,17,0,1,0,0,0,158,83,0,1,1,1,0,0
"4159",10,524,0,13,1,2,69,2,2,23,NA,2,16,0,1,0,0,0,119,76,0,1,1,1,0,0
"4160",10,524,0,13,1,2,69,2,2,23,NA,2,15,0,2,2,1,1,84,70,0,1,1,1,0,0
"4161",10,524,0,13,1,2,69,2,2,23,NA,2,14,0,0,0,0,0,0,0,0,0,0,0,0,1
"4162",10,524,0,13,1,2,69,2,2,23,NA,1,13,0,1,0,0,0,87,68,0,1,1,1,0,0
"4163",10,524,0,13,1,2,69,2,2,23,NA,2,12,0,1,0,0,0,140,81,0,1,1,1,0,0
"4164",10,524,0,13,1,2,69,2,2,23,NA,2,10,0,2,2,2,1,120,75,0,1,1,1,0,0
"4165",10,524,0,13,1,2,69,2,2,23,NA,1,9,0,2,2,2,1,173,87,0,1,1,1,0,0
"4166",10,524,0,13,1,2,69,2,2,23,NA,2,9,0,1,0,0,0,181,85,0,1,1,1,0,0
"4167",10,524,0,13,1,2,69,2,2,23,NA,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1
"4168",10,524,0,13,1,2,69,2,3,57,NA,2,17,0,1,0,0,0,110,74,0,1,1,1,0,0
"4169",10,524,0,13,1,2,69,2,3,57,NA,2,9,0,1,0,0,0,104,70,0,1,1,1,0,0
"4170",10,524,0,13,1,2,69,2,3,57,NA,2,2,0,2,2,2,1,98,73,0,1,1,1,0,0
"4171",10,524,0,13,1,2,69,2,3,57,NA,1,20,0,1,0,0,0,185,84,0,3,1,0,0,0
"4172",10,524,0,13,1,2,69,2,3,57,NA,1,19,0,2,2,2,1,147,84,0,1,1,1,0,0
"4173",10,524,0,13,1,2,69,2,3,57,NA,1,18,0,1,0,0,0,114,74,0,1,1,1,0,0
"4174",10,524,0,13,1,2,69,2,3,57,NA,1,17,0,2,2,1,1,115,74,0,1,1,1,0,0
"4175",10,524,0,13,1,2,69,2,3,57,NA,1,16,0,1,0,0,0,157,82,0,1,1,1,0,0
"4176",10,524,0,13,1,2,69,2,3,57,NA,1,15,0,2,1,1,1,75,67,0,1,1,1,0,0
"4177",10,524,0,13,1,2,69,2,3,57,NA,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1
"4178",10,524,0,13,1,2,69,2,3,57,NA,1,10,0,2,2,2,1,120,80,0,1,1,1,0,0
"4179",10,524,0,13,1,2,69,2,3,57,NA,1,8,0,1,0,0,0,126,78,0,1,1,1,0,0
"4180",10,524,0,13,1,2,69,2,3,57,NA,1,7,0,1,0,0,0,117,76,0,1,1,1,0,0
"4181",10,524,0,13,1,2,69,2,3,57,NA,1,6,0,1,0,0,0,150,83,0,3,1,0,0,0
"4182",10,524,0,13,1,2,69,2,3,57,NA,1,5,0,1,0,0,0,93,70,0,1,1,1,0,0
"4183",10,524,0,13,1,2,69,2,3,57,NA,1,4,0,2,2,3,1,192,87,0,1,1,1,0,0
"4184",10,524,0,13,1,2,69,1,1,41,NA,7,5,0,2,2,1,1,98,73,0,1,1,1,0,0
"4185",10,524,0,13,1,2,69,1,1,41,NA,3,5,0,2,1,1,1,60,60,0,1,1,1,0,0
"4186",10,524,0,13,1,2,69,1,1,41,NA,2,3,0,1,0,0,0,108,72,0,1,1,1,0,0
"4187",10,524,0,13,1,2,69,1,1,41,NA,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"4188",10,524,0,13,1,2,69,1,1,41,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"4189",10,524,0,13,1,2,69,2,2,23,NA,1,6,0,2,2,1,1,82,70,0,1,1,1,0,0
"4190",10,524,0,13,1,2,69,2,2,23,NA,2,5,0,1,0,0,0,103,73,0,1,1,1,0,0
"4191",10,524,0,13,1,2,69,2,2,23,NA,2,4,0,2,1,1,1,74,62,0,1,1,1,0,0
"4192",10,524,0,13,1,2,69,2,2,23,NA,2,3,0,1,0,0,0,146,82,0,1,1,1,0,0
"4193",10,524,0,13,1,2,69,2,2,23,NA,1,2,0,1,0,0,0,165,85,0,1,1,1,0,0
"4194",10,524,0,14,2,2,69,2,4,80,NA,1,13,0,1,0,0,0,136,77,0,1,1,1,0,0
"4195",10,524,0,14,2,2,69,2,4,80,NA,2,13,0,1,0,0,0,0,0,0,2,1,2,0,0
"4196",10,524,0,14,2,2,69,2,4,80,NA,1,12,0,2,0,0,0,0,0,0,2,1,2,0,0
"4197",10,524,0,14,2,2,69,2,4,80,NA,2,12,0,1,0,0,0,103,70,0,1,1,1,0,0
"4198",10,524,0,14,2,2,69,2,4,80,NA,2,11,0,2,0,0,0,0,0,0,2,1,2,0,0
"4199",10,524,0,14,2,2,69,2,4,80,NA,1,10,0,1,0,0,0,0,0,0,2,1,2,0,0
"4200",10,524,0,14,2,2,69,2,4,80,NA,2,10,0,1,0,0,0,127,77,0,1,1,1,0,0
"4201",10,524,0,14,2,2,69,2,4,80,NA,1,9,0,1,0,0,0,0,0,0,2,1,2,0,0
"4202",10,524,0,14,2,2,69,2,4,80,NA,2,9,0,0,0,0,0,0,0,0,0,0,0,0,1
"4203",10,524,0,14,2,2,69,2,4,80,NA,1,8,0,1,0,0,0,192,83,0,3,1,0,0,0
"4204",10,524,0,14,2,2,69,2,4,80,NA,1,6,0,1,0,0,0,188,88,0,1,1,1,0,0
"4205",10,524,0,14,2,2,69,2,4,80,NA,1,5,0,2,0,0,0,0,0,0,2,1,2,0,0
"4206",10,524,0,14,2,2,69,2,4,80,NA,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"4207",10,524,0,14,2,2,69,2,4,80,NA,1,4,0,2,2,1,1,112,71,0,1,1,1,0,0
"4208",10,524,0,14,2,2,69,2,4,80,NA,2,4,0,2,2,2,1,120,76,0,1,1,1,0,0
"4209",10,524,0,14,2,2,69,2,4,80,NA,2,2,0,2,2,2,1,167,86,0,1,1,1,0,0
"4210",10,524,0,14,2,2,69,2,2,23,NA,1,20,0,2,2,2,1,141,81,0,1,1,1,0,0
"4211",10,524,0,14,2,2,69,2,2,23,NA,1,19,0,1,0,0,0,0,0,0,2,1,2,0,0
"4212",10,524,0,14,2,2,69,2,2,23,NA,2,18,0,1,0,0,0,0,0,0,2,1,2,0,0
"4213",10,524,0,14,2,2,69,2,3,57,NA,1,2,0,2,2,2,1,131,78,0,1,1,1,0,0
"4214",10,524,0,14,2,2,69,2,3,57,NA,1,5,0,2,2,2,1,160,84,0,3,1,0,0,0
"4215",10,524,0,14,2,2,69,2,3,57,NA,1,6,0,1,0,0,0,164,84,0,1,1,1,0,0
"4216",10,524,0,14,2,2,69,2,3,57,NA,1,7,0,2,2,1,1,100,74,0,1,1,1,0,0
"4217",10,524,0,14,2,2,69,2,3,57,NA,1,8,0,1,0,0,0,0,0,0,2,1,0,0,0
"4218",10,524,0,14,2,2,69,2,3,57,NA,1,9,0,0,0,0,0,0,0,0,0,0,0,0,1
