"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","PERC"
"3574",7,232,99,251,2,1,52,2,3,57,0,1,9,80
"3575",7,232,99,251,2,1,52,2,3,57,0,1,10,66
"3576",7,232,99,251,2,1,52,2,3,57,0,2,1,10
"3577",7,232,99,251,2,1,52,2,3,57,0,2,2,49
"3578",7,232,99,251,2,1,52,2,3,57,0,2,3,100
"3579",7,232,99,251,2,1,52,2,3,57,0,2,4,100
"3580",7,232,99,251,2,1,52,2,3,57,0,2,5,95
"3581",7,232,99,251,2,1,52,2,3,57,0,2,6,93
"3582",7,232,99,251,2,1,52,2,3,57,0,2,7,65
"3583",7,232,99,251,2,1,52,2,3,57,0,2,8,100
"3584",7,232,99,251,2,1,52,2,3,57,0,2,9,85
"3585",7,232,99,251,2,1,52,2,3,57,0,2,10,20
"3586",7,232,99,251,2,1,52,2,4,80,0,1,2,100
"3587",7,232,99,251,2,1,52,2,4,80,0,1,3,5
"3588",7,232,99,251,2,1,52,2,4,80,0,1,4,27
"3589",7,232,99,251,2,1,52,2,4,80,0,1,5,35
"3590",7,232,99,251,2,1,52,2,4,80,0,1,6,2
"3591",7,232,99,251,2,1,52,2,4,80,0,1,7,5
"3592",7,232,99,251,2,1,52,2,4,80,0,1,9,44
"3593",7,232,99,251,2,1,52,2,4,80,0,1,10,17
"3594",7,232,99,251,2,1,52,2,4,80,0,2,2,18
"3595",7,232,99,251,2,1,52,2,4,80,0,2,3,4
"3596",7,232,99,251,2,1,52,2,4,80,0,2,4,10
"3597",7,232,99,251,2,1,52,2,4,80,0,2,5,9
"3598",7,232,99,251,2,1,52,2,4,80,0,2,6,1
"3599",7,232,99,251,2,1,52,2,4,80,0,2,7,2
"3600",7,232,99,251,2,1,52,2,4,80,0,2,8,2
"3601",7,232,99,251,2,1,52,2,4,80,0,2,9,8
"3602",7,232,99,251,2,1,52,2,4,80,0,2,10,1
"3603",7,511,99,252,1,2,52,1,1,40,NA,4,1,77
"3604",7,511,99,252,1,2,52,1,1,40,NA,4,3,14
"3605",7,511,99,252,1,2,52,1,1,40,NA,5,5,36
"3606",7,511,99,252,1,2,52,2,3,57,NA,1,2,50
"3607",7,511,99,252,1,2,52,2,3,57,NA,1,3,100
"3608",7,511,99,252,1,2,52,2,3,57,NA,1,4,100
"3609",7,511,99,252,1,2,52,2,3,57,NA,1,5,75
"3610",7,511,99,252,1,2,52,2,3,57,NA,1,6,85
"3611",7,511,99,252,1,2,52,2,3,57,NA,2,4,95
"3612",7,511,99,252,1,2,52,2,3,57,NA,2,5,10
"3613",7,511,99,252,1,2,52,2,3,57,NA,2,6,100
"3614",7,511,99,252,1,2,52,2,3,57,NA,2,8,10
"3615",7,511,99,252,1,2,52,2,3,57,NA,2,9,70
"3616",7,511,99,252,1,2,52,2,3,57,NA,2,10,10
"3617",7,511,99,253,2,2,52,1,1,40,NA,1,4,95
"3618",7,511,99,253,2,2,52,1,1,40,NA,3,1,3
"3619",7,511,99,253,2,2,52,1,1,40,NA,3,2,10
"3620",7,511,99,253,2,2,52,1,1,40,NA,3,3,10
"3621",7,511,99,253,2,2,52,1,1,40,NA,3,4,12
"3622",7,511,99,253,2,2,52,1,1,40,NA,4,1,100
"3623",7,511,99,253,2,2,52,1,1,40,NA,4,2,100
"3624",7,511,99,253,2,2,52,1,1,40,NA,4,3,73
"3625",7,511,99,253,2,2,52,1,1,40,NA,4,4,17
"3626",7,511,99,253,2,2,52,1,1,40,NA,5,1,13
"3627",7,511,99,253,2,2,52,1,1,40,NA,5,2,18
"3628",7,511,99,253,2,2,52,1,1,40,NA,5,3,6
"3629",7,511,99,253,2,2,52,1,1,40,NA,5,4,8
"3630",7,511,99,253,2,2,52,2,2,80,NA,1,8,3
"3631",7,511,99,253,2,2,52,2,3,57,NA,1,3,12
"3632",7,511,99,253,2,2,52,2,3,57,NA,1,5,42
"3633",7,511,99,253,2,2,52,2,3,57,NA,1,6,1
"3634",7,511,99,253,2,2,52,2,3,57,NA,1,7,49
"3635",7,511,99,253,2,2,52,2,3,57,NA,2,5,18
"3636",7,511,99,253,2,2,52,2,3,57,NA,2,6,30
"3637",7,511,99,253,2,2,52,2,3,57,NA,2,7,100
"3638",7,511,99,253,2,2,52,2,3,57,NA,2,8,60
"3639",7,511,99,253,2,2,52,2,3,57,NA,2,9,28
"3640",7,535,99,253,1,2,52,1,1,40,NA,5,2,3
"3641",7,535,99,253,1,2,52,2,2,81,NA,1,7,1
"3642",7,535,99,253,1,2,52,2,2,81,NA,2,6,1
"3643",7,535,99,253,1,2,52,2,3,57,NA,1,5,30
"3644",7,535,99,253,1,2,52,2,3,57,NA,2,2,28
"3645",7,535,99,253,1,2,52,2,3,57,NA,2,3,3
"3646",7,535,99,253,1,2,52,2,3,57,NA,2,4,15
"3647",7,535,99,253,1,2,52,2,3,57,NA,2,5,42
"3648",7,535,99,253,1,2,52,2,3,57,NA,2,7,10
"3649",7,535,99,253,1,2,52,2,4,81,NA,1,2,29
"3650",7,535,99,253,1,2,52,2,4,81,NA,1,4,35
"3651",7,535,99,253,1,2,52,2,4,81,NA,1,5,25
"3652",7,535,99,253,1,2,52,2,4,81,NA,1,7,37
"3653",7,535,99,253,1,2,52,2,4,81,NA,1,8,63
"3654",7,535,99,253,1,2,52,2,4,81,NA,1,9,62
"3655",7,535,99,253,1,2,52,2,4,81,NA,2,2,26
"3656",7,535,99,253,1,2,52,2,4,81,NA,2,3,44
"3657",7,535,99,253,1,2,52,2,4,81,NA,2,4,100
"3658",7,535,99,253,1,2,52,2,4,81,NA,2,5,84
"3659",7,535,99,253,1,2,52,2,4,81,NA,2,6,28
"3660",7,535,99,253,1,2,52,2,4,81,NA,2,7,23
"3661",7,535,99,253,1,2,52,2,4,81,NA,2,8,100
"3662",7,535,99,253,1,2,52,2,4,81,NA,2,9,40
"3663",7,535,99,254,2,2,52,1,1,40,NA,2,3,3
"3664",7,535,99,254,2,2,52,2,2,81,NA,1,1,1
"3665",7,535,99,254,2,2,52,2,2,81,NA,1,2,1
"3666",7,535,99,254,2,2,52,2,2,81,NA,1,4,1
"3667",7,535,99,254,2,2,52,2,2,81,NA,2,6,1
"3668",7,535,99,254,2,2,52,2,2,81,NA,2,7,1
"3669",7,535,99,254,2,2,52,2,3,57,NA,1,4,35
"3670",7,535,99,254,2,2,52,2,3,57,NA,1,5,33
"3671",7,535,99,254,2,2,52,2,3,57,NA,2,1,27
"3672",7,535,99,254,2,2,52,2,3,57,NA,2,3,10
"3673",7,535,99,254,2,2,52,2,3,57,NA,2,4,28
"3674",7,535,99,254,2,2,52,2,3,57,NA,2,5,12
"3675",7,535,99,254,2,2,52,2,3,57,NA,2,6,58
"3676",7,535,99,254,2,2,52,2,4,81,NA,1,2,22
"3677",7,535,99,254,2,2,52,2,4,81,NA,1,3,1
"3678",7,535,99,254,2,2,52,2,4,81,NA,1,4,18
"3679",7,535,99,254,2,2,52,2,4,81,NA,1,5,38
"3680",7,535,99,254,2,2,52,2,4,81,NA,1,6,18
"3681",7,535,99,254,2,2,52,2,4,81,NA,1,7,32
"3682",7,535,99,254,2,2,52,2,4,81,NA,1,8,26
"3683",7,535,99,254,2,2,52,2,4,81,NA,1,9,39
"3684",7,535,99,254,2,2,52,2,4,81,NA,2,2,12
"3685",7,535,99,254,2,2,52,2,4,81,NA,2,3,100
"3686",7,535,99,254,2,2,52,2,4,81,NA,2,4,30
"3687",7,535,99,254,2,2,52,2,4,81,NA,2,5,68
"3688",7,535,99,254,2,2,52,2,4,81,NA,2,6,60
"3689",7,535,99,254,2,2,52,2,4,81,NA,2,7,30
"3690",7,535,99,254,2,2,52,2,4,81,NA,2,8,100
"3691",7,535,99,254,2,2,52,2,4,81,NA,2,9,26
"3692",7,38,99,253,1,1,52,1,1,40,0,1,1,6
"3693",7,38,99,253,1,1,52,1,1,40,0,1,2,8
"3694",7,38,99,253,1,1,52,1,1,40,0,1,3,5
"3695",7,38,99,253,1,1,52,1,1,40,0,1,4,78
"3696",7,38,99,253,1,1,52,1,1,40,0,1,5,68
"3697",7,38,99,253,1,1,52,1,1,40,0,2,1,9
"3698",7,38,99,253,1,1,52,1,1,40,0,2,2,8
"3699",7,38,99,253,1,1,52,1,1,40,0,2,3,5
"3700",7,38,99,253,1,1,52,1,1,40,0,2,4,64
"3701",7,38,99,253,1,1,52,1,1,40,0,2,5,53
"3702",7,38,99,253,1,1,52,1,1,40,0,3,1,8
"3703",7,38,99,253,1,1,52,1,1,40,0,3,2,6
"3704",7,38,99,253,1,1,52,1,1,40,0,3,3,15
"3705",7,38,99,253,1,1,52,1,1,40,0,3,5,99
"3706",7,38,99,253,1,1,52,1,1,40,0,4,1,2
"3707",7,38,99,253,1,1,52,1,1,40,0,4,2,11
"3708",7,38,99,253,1,1,52,1,1,40,0,4,3,15
"3709",7,38,99,253,1,1,52,1,1,40,0,4,4,46
"3710",7,38,99,253,1,1,52,1,1,40,0,4,5,74
"3711",7,38,99,253,1,1,52,1,1,40,0,5,1,18
"3712",7,38,99,253,1,1,52,1,1,40,0,5,2,8
"3713",7,38,99,253,1,1,52,1,1,40,0,5,3,14
"3714",7,38,99,253,1,1,52,1,1,40,0,5,4,46
"3715",7,38,99,253,1,1,52,2,2,80,0,2,8,1
"3716",7,38,99,253,1,1,52,2,3,57,0,2,8,8
"3717",7,38,99,254,2,1,52,1,1,40,0,1,1,18
"3718",7,38,99,254,2,1,52,1,1,40,0,1,2,15
"3719",7,38,99,254,2,1,52,1,1,40,0,1,3,11
"3720",7,38,99,254,2,1,52,1,1,40,0,1,4,35
"3721",7,38,99,254,2,1,52,1,1,40,0,1,5,18
"3722",7,38,99,254,2,1,52,1,1,40,0,2,1,16
"3723",7,38,99,254,2,1,52,1,1,40,0,2,2,12
"3724",7,38,99,254,2,1,52,1,1,40,0,2,3,11
"3725",7,38,99,254,2,1,52,1,1,40,0,2,4,13
"3726",7,38,99,254,2,1,52,1,1,40,0,3,1,38
"3727",7,38,99,254,2,1,52,1,1,40,0,3,2,8
"3728",7,38,99,254,2,1,52,1,1,40,0,3,3,14
"3729",7,38,99,254,2,1,52,1,1,40,0,3,4,18
"3730",7,38,99,254,2,1,52,1,1,40,0,3,5,1
"3731",7,38,99,254,2,1,52,1,1,40,0,4,1,25
"3732",7,38,99,254,2,1,52,1,1,40,0,4,2,9
"3733",7,38,99,254,2,1,52,1,1,40,0,4,3,32
"3734",7,38,99,254,2,1,52,1,1,40,0,4,4,93
"3735",7,38,99,254,2,1,52,1,1,40,0,4,5,26
"3736",7,38,99,254,2,1,52,1,1,40,0,5,1,1
"3737",7,38,99,254,2,1,52,1,1,40,0,5,2,3
"3738",7,38,99,254,2,1,52,1,1,40,0,5,3,24
"3739",7,38,99,254,2,1,52,1,1,40,0,5,4,100
"3740",7,38,99,254,2,1,52,1,1,40,0,5,5,68
"3741",7,38,99,254,2,1,52,2,3,57,0,2,5,7
"3742",7,9,99,250,1,1,52,1,1,40,0,1,3,13
"3743",7,9,99,250,1,1,52,1,1,40,0,2,3,25
"3744",7,9,99,250,1,1,52,1,1,40,0,2,4,2
"3745",7,9,99,250,1,1,52,1,1,40,0,2,5,5
"3746",7,9,99,250,1,1,52,1,1,40,0,3,3,3
"3747",7,9,99,250,1,1,52,1,1,40,0,3,4,3
"3748",7,9,99,250,1,1,52,1,1,40,0,3,5,2
"3749",7,9,99,250,1,1,52,1,1,40,0,4,3,4
"3750",7,9,99,250,1,1,52,1,1,40,0,4,4,1
"3751",7,9,99,250,1,1,52,1,1,40,0,4,5,1
"3752",7,9,99,250,1,1,52,1,1,40,0,5,5,2
"3753",7,9,99,250,1,1,52,2,2,80,0,1,5,2
"3754",7,9,99,250,1,1,52,2,2,80,0,1,9,30
"3755",7,9,99,250,1,1,52,2,2,80,0,1,10,26
"3756",7,9,99,250,1,1,52,2,2,80,0,2,6,14
"3757",7,9,99,250,1,1,52,2,2,80,0,2,7,1
"3758",7,9,99,250,1,1,52,2,2,80,0,2,8,1
"3759",7,9,99,250,1,1,52,2,2,80,0,2,9,13
"3760",7,9,99,250,1,1,52,2,2,80,0,2,10,10
"3761",7,9,99,250,1,1,52,2,3,57,3,1,1,2
"3762",7,9,99,250,1,1,52,2,3,57,3,1,2,5
"3763",7,9,99,250,1,1,52,2,3,57,3,1,5,1
"3764",7,9,99,250,1,1,52,2,3,57,3,2,2,1
"3765",7,9,99,250,1,1,52,2,3,57,3,2,6,8
"3766",7,9,99,250,1,1,52,2,3,57,3,2,7,1
"3767",7,9,99,250,1,1,52,2,3,57,3,2,8,1
"3768",7,9,99,250,1,1,52,2,3,57,3,2,9,1
"3769",7,9,99,250,1,1,52,2,4,80,0,1,2,2
"3770",7,9,99,250,1,1,52,2,4,80,0,2,4,3
"3771",7,9,99,250,1,1,52,2,4,80,0,2,5,4
"3772",7,9,99,250,1,1,52,2,4,80,0,2,6,7
"3773",7,9,99,250,1,1,52,2,4,80,0,2,7,4
"3774",7,9,99,251,2,1,52,1,1,40,0,1,2,15
"3775",7,9,99,251,2,1,52,1,1,40,0,1,3,23
"3776",7,9,99,251,2,1,52,1,1,40,0,1,5,43
"3777",7,9,99,251,2,1,52,1,1,40,0,2,2,6
"3778",7,9,99,251,2,1,52,1,1,40,0,2,3,57
"3779",7,9,99,251,2,1,52,1,1,40,0,2,4,18
"3780",7,9,99,251,2,1,52,1,1,40,0,2,5,27
"3781",7,9,99,251,2,1,52,1,1,40,0,3,1,3
"3782",7,9,99,251,2,1,52,1,1,40,0,3,2,12
"3783",7,9,99,251,2,1,52,1,1,40,0,3,3,20
"3784",7,9,99,251,2,1,52,1,1,40,0,3,4,13
"3785",7,9,99,251,2,1,52,1,1,40,0,3,5,18
"3786",7,9,99,251,2,1,52,1,1,40,0,4,3,18
"3787",7,9,99,251,2,1,52,1,1,40,0,4,4,70
"3788",7,9,99,251,2,1,52,1,1,40,0,4,9,9
"3789",7,9,99,251,2,1,52,1,1,40,0,5,2,2
"3790",7,9,99,251,2,1,52,1,1,40,0,5,3,3
"3791",7,9,99,251,2,1,52,1,1,40,0,5,4,3
"3792",7,9,99,251,2,1,52,1,1,40,0,5,5,12
"3793",7,9,99,251,2,1,52,2,2,80,0,1,7,7
"3794",7,9,99,251,2,1,52,2,2,80,0,1,8,2
"3795",7,9,99,251,2,1,52,2,2,80,0,1,9,66
"3796",7,9,99,251,2,1,52,2,2,80,0,1,10,9
"3797",7,9,99,251,2,1,52,2,2,80,0,2,2,4
"3798",7,9,99,251,2,1,52,2,2,80,0,2,6,1
"3799",7,9,99,251,2,1,52,2,2,80,0,2,7,5
"3800",7,9,99,251,2,1,52,2,2,80,0,2,8,3
"3801",7,9,99,251,2,1,52,2,2,80,0,2,9,42
"3802",7,9,99,251,2,1,52,2,2,80,0,2,10,77
"3803",7,9,99,251,2,1,52,2,3,57,3,1,9,20
"3804",7,9,99,251,2,1,52,2,3,57,3,1,10,60
"3805",7,9,99,251,2,1,52,2,3,57,3,2,2,3
"3806",7,9,99,251,2,1,52,2,3,57,3,2,3,1
"3807",7,9,99,251,2,1,52,2,3,57,3,2,4,5
"3808",7,9,99,251,2,1,52,2,3,57,3,2,6,13
"3809",7,9,99,251,2,1,52,2,3,57,3,2,7,2
"3810",7,9,99,251,2,1,52,2,3,57,3,2,8,1
"3811",7,9,99,251,2,1,52,2,4,80,0,1,1,1
"3812",7,9,99,251,2,1,52,2,4,80,0,1,3,1
"3813",7,9,99,251,2,1,52,2,4,80,0,1,6,7
"3814",7,9,99,251,2,1,52,2,4,80,0,1,9,4
"3815",7,9,99,251,2,1,52,2,4,80,0,1,10,4
"3816",7,9,99,251,2,1,52,2,4,80,0,2,3,2
"3817",7,9,99,251,2,1,52,2,4,80,0,2,4,2
"3818",7,9,99,251,2,1,52,2,4,80,0,2,6,15
"3819",7,231,99,250,1,2,52,1,1,40,0,1,1,45
"3820",7,231,99,250,1,2,52,1,1,40,0,1,2,30
"3821",7,231,99,250,1,2,52,1,1,40,0,1,5,3
"3822",7,231,99,250,1,2,52,1,1,40,0,2,1,7
"3823",7,231,99,250,1,2,52,1,1,40,0,3,1,1
"3824",7,231,99,250,1,2,52,1,1,40,0,3,4,11
"3825",7,231,99,250,1,2,52,1,1,40,0,3,5,4
"3826",7,231,99,250,1,2,52,1,1,40,0,4,1,80
"3827",7,231,99,250,1,2,52,1,1,40,0,4,2,7
"3828",7,231,99,250,1,2,52,1,1,40,0,4,3,4
"3829",7,231,99,250,1,2,52,1,1,40,0,4,4,12
"3830",7,231,99,250,1,2,52,1,1,40,0,4,5,2
"3831",7,231,99,250,1,2,52,1,1,40,0,5,1,2
"3832",7,231,99,250,1,2,52,1,1,40,0,5,2,7
"3833",7,231,99,250,1,2,52,1,1,40,0,5,3,2
"3834",7,231,99,250,1,2,52,1,1,40,0,5,4,2
"3835",7,231,99,250,1,2,52,1,1,40,0,5,5,10
"3836",7,231,99,250,1,2,52,2,2,80,0,1,3,1
"3837",7,231,99,250,1,2,52,2,2,80,0,1,5,1
"3838",7,231,99,250,1,2,52,2,2,80,0,1,6,1
"3839",7,231,99,250,1,2,52,2,2,80,0,1,7,1
"3840",7,231,99,250,1,2,52,2,2,80,0,2,1,3
"3841",7,231,99,250,1,2,52,2,2,80,0,2,3,4
"3842",7,231,99,250,1,2,52,2,2,80,0,2,5,1
"3843",7,231,99,250,1,2,52,2,2,80,0,2,6,9
"3844",7,231,99,250,1,2,52,2,2,80,0,2,7,37
"3845",7,231,99,250,1,2,52,2,2,80,0,2,8,1
"3846",7,231,99,250,1,2,52,2,3,57,0,1,5,3
"3847",7,231,99,250,1,2,52,2,3,57,0,1,6,1
"3848",7,231,99,250,1,2,52,2,3,57,0,1,8,1
"3849",7,231,99,250,1,2,52,2,3,57,0,1,9,1
"3850",7,231,99,250,1,2,52,2,3,57,0,1,10,2
"3851",7,231,99,250,1,2,52,2,3,57,0,2,2,1
"3852",7,231,99,250,1,2,52,2,3,57,0,2,8,1
"3853",7,231,99,250,1,2,52,2,3,57,0,2,9,1
"3854",7,231,99,250,1,2,52,2,4,81,0,1,1,15
"3855",7,231,99,250,1,2,52,2,4,81,0,1,2,3
"3856",7,231,99,250,1,2,52,2,4,81,0,1,3,3
"3857",7,231,99,250,1,2,52,2,4,81,0,1,4,1
"3858",7,231,99,250,1,2,52,2,4,81,0,1,5,5
"3859",7,231,99,250,1,2,52,2,4,81,0,1,6,3
"3860",7,231,99,250,1,2,52,2,4,81,0,1,7,3
"3861",7,231,99,250,1,2,52,2,4,81,0,1,10,1
"3862",7,231,99,250,1,2,52,2,4,81,0,2,1,8
"3863",7,231,99,250,1,2,52,2,4,81,0,2,2,1
"3864",7,231,99,250,1,2,52,2,4,81,0,2,4,6
"3865",7,231,99,250,1,2,52,2,4,81,0,2,6,88
"3866",7,231,99,250,1,2,52,2,4,81,0,2,7,1
"3867",7,231,99,251,2,2,52,1,1,40,0,1,1,8
"3868",7,231,99,251,2,2,52,1,1,40,0,1,2,41
"3869",7,231,99,251,2,2,52,1,1,40,0,1,3,34
"3870",7,231,99,251,2,2,52,1,1,40,0,1,4,76
"3871",7,231,99,251,2,2,52,1,1,40,0,1,5,60
"3872",7,231,99,251,2,2,52,1,1,40,0,2,1,21
"3873",7,231,99,251,2,2,52,1,1,40,0,2,2,31
"3874",7,231,99,251,2,2,52,1,1,40,0,2,3,13
"3875",7,231,99,251,2,2,52,1,1,40,0,2,4,9
"3876",7,231,99,251,2,2,52,1,1,40,0,2,5,33
"3877",7,231,99,251,2,2,52,1,1,40,0,3,1,23
"3878",7,231,99,251,2,2,52,1,1,40,0,3,2,14
"3879",7,231,99,251,2,2,52,1,1,40,0,3,3,21
"3880",7,231,99,251,2,2,52,1,1,40,0,3,4,12
"3881",7,231,99,251,2,2,52,1,1,40,0,3,5,20
"3882",7,231,99,251,2,2,52,1,1,40,0,4,1,1
"3883",7,231,99,251,2,2,52,1,1,40,0,4,2,3
"3884",7,231,99,251,2,2,52,1,1,40,0,4,3,24
"3885",7,231,99,251,2,2,52,1,1,40,0,4,4,30
"3886",7,231,99,251,2,2,52,1,1,40,0,4,5,15
"3887",7,231,99,251,2,2,52,1,1,40,0,5,1,1
"3888",7,231,99,251,2,2,52,1,1,40,0,5,2,2
"3889",7,231,99,251,2,2,52,1,1,40,0,5,3,5
"3890",7,231,99,251,2,2,52,1,1,40,0,5,4,5
"3891",7,231,99,251,2,2,52,1,1,40,0,5,5,6
"3892",7,231,99,251,2,2,52,2,2,80,0,1,3,5
"3893",7,231,99,251,2,2,52,2,2,80,0,1,5,17
"3894",7,231,99,251,2,2,52,2,2,80,0,1,8,3
"3895",7,231,99,251,2,2,52,2,2,80,0,1,9,1
"3896",7,231,99,251,2,2,52,2,2,80,0,2,4,5
"3897",7,231,99,251,2,2,52,2,2,80,0,2,6,1
"3898",7,231,99,251,2,2,52,2,2,80,0,2,7,18
"3899",7,231,99,251,2,2,52,2,4,81,0,1,1,17
"3900",7,231,99,251,2,2,52,2,4,81,0,1,2,9
"3901",7,231,99,251,2,2,52,2,4,81,0,1,4,2
"3902",7,231,99,251,2,2,52,2,4,81,0,1,5,5
"3903",7,231,99,251,2,2,52,2,4,81,0,1,6,10
"3904",7,216,99,251,1,2,52,2,2,80,NA,2,4,10
"3905",8,511,99,287,1,2,57,1,1,40,NA,2,2,21
"3906",8,511,99,287,1,2,57,1,1,40,NA,4,2,77
"3907",8,511,99,287,1,2,57,2,2,80,NA,1,1,2
"3908",8,511,99,287,1,2,57,2,2,80,NA,1,5,2
"3909",8,511,99,287,1,2,57,2,2,80,NA,1,6,2
"3910",8,511,99,287,1,2,57,2,2,80,NA,1,9,5
"3911",8,511,99,287,1,2,57,2,2,80,NA,1,10,15
"3912",8,511,99,287,1,2,57,2,2,80,NA,2,10,3
"3913",8,511,99,287,1,2,57,2,3,57,NA,1,2,1
"3914",8,511,99,287,1,2,57,2,3,57,NA,1,3,2
"3915",8,511,99,287,1,2,57,2,3,57,NA,1,5,1
"3916",8,511,99,287,1,2,57,2,3,57,NA,1,7,3
"3917",8,511,99,287,1,2,57,2,3,57,NA,1,8,1
"3918",8,511,99,287,1,2,57,2,3,57,NA,2,5,4
"3919",8,511,99,287,1,2,57,2,3,57,NA,2,8,5
"3920",8,511,99,287,1,2,57,2,3,57,NA,2,10,5
"3921",8,511,99,287,1,2,57,2,4,80,NA,1,1,1
"3922",8,511,99,287,1,2,57,2,4,80,NA,1,2,2
"3923",8,511,99,287,1,2,57,2,4,80,NA,2,2,4
"3924",8,511,99,287,1,2,57,2,4,80,NA,2,3,1
"3925",8,511,99,287,1,2,57,2,4,80,NA,2,5,10
"3926",8,511,99,288,2,2,57,2,2,80,NA,1,6,1
"3927",8,511,99,288,2,2,57,2,2,80,NA,1,10,18
"3928",8,511,99,288,2,2,57,2,2,80,NA,2,5,1
"3929",8,511,99,288,2,2,57,2,3,57,NA,1,1,2
"3930",8,511,99,288,2,2,57,2,3,57,NA,1,2,1
"3931",8,511,99,288,2,2,57,2,3,57,NA,1,3,1
"3932",8,511,99,288,2,2,57,2,3,57,NA,1,5,1
"3933",8,511,99,288,2,2,57,2,3,57,NA,1,7,1
"3934",8,511,99,288,2,2,57,2,3,57,NA,1,8,1
"3935",8,511,99,288,2,2,57,2,3,57,NA,2,4,100
"3936",8,511,99,288,2,2,57,2,3,57,NA,2,8,1
"3937",8,511,99,288,2,2,57,2,4,80,NA,1,1,3
"3938",8,511,99,288,2,2,57,2,4,80,NA,1,2,2
"3939",8,511,99,288,2,2,57,2,4,80,NA,1,4,1
"3940",8,511,99,288,2,2,57,2,4,80,NA,1,9,2
"3941",8,511,99,288,2,2,57,2,4,80,NA,2,2,11
"3942",8,511,99,288,2,2,57,2,4,80,NA,2,3,1
"3943",8,511,99,288,2,2,57,2,4,80,NA,2,5,2
"3944",8,511,99,288,2,2,57,2,4,80,NA,2,7,1
"3945",8,192,99,289,1,1,57,1,1,40,NA,2,2,7
"3946",8,192,99,289,1,1,57,1,1,40,NA,2,5,10
"3947",8,192,99,289,1,1,57,1,1,40,NA,3,1,11
"3948",8,192,99,289,1,1,57,1,1,40,NA,4,5,7
"3949",8,192,99,289,1,1,57,1,1,40,NA,5,2,25
"3950",8,192,99,289,1,1,57,1,1,40,NA,5,3,52
"3951",8,192,99,289,1,1,57,1,1,40,NA,5,4,37
"3952",8,192,99,289,1,1,57,1,1,40,NA,5,5,17
"3953",8,192,99,289,1,1,57,2,2,80,NA,1,8,1
"3954",8,192,99,289,1,1,57,2,2,80,NA,2,6,9
"3955",8,192,99,290,2,1,57,1,1,40,NA,1,1,1
"3956",8,192,99,290,2,1,57,1,1,40,NA,1,2,1
"3957",8,192,99,290,2,1,57,1,1,40,NA,2,2,10
"3958",8,192,99,290,2,1,57,1,1,40,NA,2,4,3
"3959",8,192,99,290,2,1,57,1,1,40,NA,2,5,23
"3960",8,192,99,290,2,1,57,1,1,40,NA,3,4,7
"3961",8,192,99,290,2,1,57,1,1,40,NA,5,2,3
"3962",8,192,99,290,2,1,57,1,1,40,NA,5,3,27
"3963",8,192,99,290,2,1,57,1,1,40,NA,5,4,51
"3964",8,192,99,290,2,1,57,1,1,40,NA,5,5,10
"3965",8,192,99,290,2,1,57,2,2,80,NA,1,5,8
"3966",8,192,99,290,2,1,57,2,2,80,NA,1,8,1
"3967",8,192,99,290,2,1,57,2,2,80,NA,2,5,18
"3968",8,216,99,289,1,2,57,1,1,40,NA,1,5,45
"3969",8,216,99,289,1,2,57,1,1,40,NA,2,1,4
"3970",8,216,99,289,1,2,57,1,1,40,NA,2,2,7
"3971",8,216,99,289,1,2,57,1,1,40,NA,3,4,1
"3972",8,216,99,289,1,2,57,1,1,40,NA,4,2,9
"3973",8,216,99,289,1,2,57,1,1,40,NA,4,5,2
"3974",8,216,99,289,1,2,57,1,1,40,NA,5,1,6
"3975",8,216,99,289,1,2,57,1,1,40,NA,5,2,7
"3976",8,216,99,289,1,2,57,1,1,40,NA,5,3,7
"3977",8,216,99,289,1,2,57,1,1,40,NA,5,4,11
"3978",8,216,99,289,1,2,57,2,2,80,NA,1,2,24
"3979",8,216,99,289,1,2,57,2,2,80,NA,2,2,10
"3980",8,216,99,289,1,2,57,2,2,80,NA,2,3,10
"3981",8,216,99,290,2,2,57,1,1,40,NA,1,1,3
"3982",8,216,99,290,2,2,57,1,1,40,NA,1,3,6
"3983",8,216,99,290,2,2,57,1,1,40,NA,1,5,17
"3984",8,216,99,290,2,2,57,1,1,40,NA,2,2,3
"3985",8,216,99,290,2,2,57,1,1,40,NA,2,3,2
"3986",8,216,99,290,2,2,57,1,1,40,NA,2,4,1
"3987",8,216,99,290,2,2,57,1,1,40,NA,2,5,2
"3988",8,216,99,290,2,2,57,1,1,40,NA,3,1,3
"3989",8,216,99,290,2,2,57,1,1,40,NA,3,4,3
"3990",8,216,99,290,2,2,57,1,1,40,NA,3,5,3
"3991",8,216,99,290,2,2,57,1,1,40,NA,4,2,3
"3992",8,216,99,290,2,2,57,1,1,40,NA,4,3,2
"3993",8,216,99,290,2,2,57,1,1,40,NA,4,4,1
"3994",8,216,99,290,2,2,57,1,1,40,NA,4,5,4
"3995",8,216,99,290,2,2,57,1,1,40,NA,5,1,8
"3996",8,216,99,290,2,2,57,1,1,40,NA,5,2,7
"3997",8,216,99,290,2,2,57,1,1,40,NA,5,3,3
"3998",8,216,99,290,2,2,57,1,1,40,NA,5,4,7
"3999",8,216,99,290,2,2,57,1,1,40,NA,5,5,5
"4000",8,216,99,290,2,2,57,2,2,80,NA,1,6,1
"4001",8,216,99,290,2,2,57,2,2,80,NA,1,8,1
"4002",8,216,99,290,2,2,57,2,2,80,NA,1,9,2
